"IAB","ITYPE","WIDTH","HEIT","ZTR","ZTL","XL","ZO","RNI","DZERO","HZERO","QZERO","ZS","CKS","HR0","HR1","RNV1","HR2","RNV2","HR3","RNV3","HR4","RNV4","HR5","RNV5","HR6","RNV6","HR7","RNV7","SF","X","Y","ID","ZSHIFT"                                                                                     
562,9,5.50,5.00,0.00,0.00,28682.0,111.45,0.0357,1.893,113.343,12.578,2.67,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00302984,3472904.28,5447017.12,10488,0.00
420,4,5.50,5.00,0.00,0.00,28680.0,111.43,0.0357,1.930,113.360,12.578,2.41,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00112899,3472903.05,5447018.69,10488,0.00
561,4,5.50,5.00,0.00,0.00,28678.0,111.45,0.0357,1.908,113.358,12.718,2.61,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00113331,3472901.81,5447020.26,10488,0.00
419,4,5.50,5.00,0.00,0.00,28662.0,111.04,0.0357,2.326,113.366,12.718,3.05,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00055123,3472893.64,5447033.97,10488,0.00
560,4,5.50,5.00,0.00,0.00,28638.0,110.95,0.0357,2.398,113.348,12.718,3.12,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00069240,3472886.66,5447056.79,10488,0.00
559,4,5.50,5.00,0.00,0.00,28616.0,110.96,0.0357,2.363,113.323,12.717,3.09,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00088119,3472887.35,5447078.69,10488,0.00
558,4,5.50,5.00,0.00,0.00,28564.0,111.07,0.0357,2.224,113.294,12.717,3.00,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00062177,3472903.86,5447128.00,10488,0.00
557,4,5.50,5.00,0.00,0.00,28525.0,111.09,0.0357,2.180,113.270,12.717,2.85,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00069365,3472917.25,5447164.62,10488,0.00
418,4,5.50,5.00,0.00,0.00,28516.0,111.12,0.0357,2.141,113.261,12.717,2.97,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00062254,3472920.16,5447173.14,10488,0.00
556,4,5.50,5.00,0.00,0.00,28487.0,111.17,0.0357,2.074,113.244,12.987,2.70,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00055228,3472929.53,5447200.59,10488,0.00
555,4,5.50,5.00,0.00,0.00,28455.0,111.00,0.0357,2.222,113.222,12.987,2.86,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00063560,3472940.57,5447230.61,10488,0.00
554,4,5.50,5.00,0.00,0.00,28384.0,111.13,0.0357,2.042,113.172,12.987,3.02,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00072042,3472971.11,5447294.48,10488,0.00
553,4,5.50,5.00,0.00,0.00,28382.0,111.09,0.0357,2.087,113.177,12.987,3.05,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00054564,3472972.11,5447296.22,10488,0.00
552,9,5.50,5.00,0.00,0.00,28381.0,111.09,0.0357,2.073,113.163,12.987,3.08,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00077475,3472972.61,5447297.08,10488,0.00
551,9,5.50,5.00,0.00,0.00,28372.0,111.09,0.0357,2.065,113.155,12.987,3.08,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00078387,3472977.11,5447304.88,10488,0.00
417,4,5.50,5.00,0.00,0.00,28371.0,111.13,0.0357,2.040,113.170,12.987,2.97,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00052049,3472977.61,5447305.75,10488,0.00
550,4,5.50,5.00,0.00,0.00,28370.0,111.09,0.0357,2.078,113.168,12.987,3.05,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00055556,3472978.11,5447306.61,10488,0.00
549,4,5.50,5.00,0.00,0.00,28321.0,111.02,0.0357,2.107,113.127,12.987,3.12,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00075938,3472993.60,5447352.98,10488,0.00
416,4,5.50,5.00,0.00,0.00,28306.0,111.11,0.0357,1.993,113.103,12.987,3.01,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00111652,3472997.40,5447367.48,10488,0.00
548,4,5.50,5.00,0.00,0.00,28263.0,111.10,0.0357,1.943,113.043,13.017,3.07,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00125178,3473008.32,5447409.08,10488,0.00
547,4,5.50,5.00,0.00,0.00,28199.0,110.92,0.0357,2.055,112.975,13.017,3.22,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00102654,3473028.74,5447469.69,10488,0.00
415,4,5.50,5.00,0.00,0.00,28161.0,110.87,0.0357,2.074,112.944,13.017,3.25,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00094489,3473042.80,5447504.98,10488,0.00
546,4,5.50,5.00,0.00,0.00,28152.0,110.88,0.0357,2.045,112.925,13.177,3.20,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00107609,3473046.61,5447513.13,10488,0.00
545,4,5.50,5.00,0.00,0.00,28081.0,110.76,0.0357,2.099,112.859,13.177,3.23,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00095182,3473069.77,5447579.91,10488,0.00
3414,4,5.50,5.00,0.00,0.00,28027.0,111.08,0.0357,1.714,112.794,13.177,3.76,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00122229,3473079.28,5447633.06,10488,0.00
544,4,5.50,5.00,0.00,0.00,28026.0,111.19,0.0357,1.598,112.788,13.177,3.69,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00136516,3473079.48,5447634.04,10488,0.00
543,9,5.50,5.00,0.00,0.00,28024.0,111.19,0.0357,1.592,112.782,13.177,4.04,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00133510,3473079.88,5447635.99,10488,0.00
542,9,5.50,5.00,0.00,0.00,28016.0,111.19,0.0357,1.580,112.770,13.177,4.04,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00137125,3473081.41,5447643.84,10488,0.00
414,4,5.50,5.00,0.00,0.00,28015.0,111.08,0.0357,1.696,112.776,13.177,3.76,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00127295,3473081.57,5447644.83,10488,0.00
541,4,5.50,5.00,0.00,0.00,28012.0,111.19,0.0357,1.577,112.767,13.177,3.69,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00143115,3473082.04,5447647.80,10488,0.00
540,4,5.50,5.00,0.00,0.00,28002.0,110.48,0.0357,2.287,112.767,13.177,3.83,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00083274,3473084.55,5447657.43,10488,0.00
413,4,5.50,5.00,0.00,0.00,27953.0,110.47,0.0357,2.256,112.726,13.177,3.21,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00089318,3473103.37,5447702.60,10488,0.00
539,4,5.50,5.00,0.00,0.00,27869.0,110.56,0.0357,2.085,112.645,13.177,3.15,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00094612,3473143.48,5447776.35,10488,0.00
412,4,5.50,5.00,0.00,0.00,27828.0,110.50,0.0357,2.130,112.630,13.177,3.23,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00059120,3473164.85,5447811.35,10488,0.00
538,4,5.50,5.00,0.00,0.00,27798.0,110.66,0.0357,1.944,112.604,13.177,2.91,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00073485,3473180.53,5447836.92,10488,0.00
411,4,5.50,5.55,0.00,0.00,27731.0,110.63,0.0357,1.922,112.552,13.177,2.93,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00076316,3473211.26,5447896.23,10488,0.00
537,4,5.50,5.00,0.00,0.00,27721.0,110.48,0.0357,2.078,112.558,13.177,2.86,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00056236,3473213.93,5447905.85,10488,0.00
536,4,5.50,5.00,0.00,0.00,27621.0,110.34,0.0500,2.187,112.527,13.177,3.14,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00039657,3473229.40,5448002.53,10488,0.00
410,4,5.50,5.00,0.00,0.00,27610.0,110.21,0.0500,2.315,112.525,13.177,3.23,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00026134,3473231.00,5448013.39,10488,0.00
409,4,5.50,5.00,0.00,0.00,27463.0,110.36,0.0500,2.142,112.502,13.177,2.97,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008916,3473312.38,5448113.47,10488,0.00
535,4,5.50,5.00,0.00,0.00,27407.0,110.21,0.0500,2.285,112.495,13.177,2.96,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00015364,3473303.18,5448167.36,10488,0.00
408,4,5.50,5.00,0.00,0.00,27283.0,110.20,0.0500,2.282,112.482,13.177,2.82,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00006445,3473360.99,5448253.02,10488,0.00
534,4,5.50,5.00,0.00,0.00,27193.0,110.05,0.0500,2.417,112.467,13.177,2.83,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00021690,3473404.64,5448314.51,10488,0.00
407,4,5.50,5.00,0.00,0.00,27156.0,110.19,0.0500,2.272,112.462,13.176,2.83,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00011282,3473435.38,5448333.89,10488,0.00
406,4,5.50,5.00,0.00,0.00,27049.0,110.16,0.0500,2.245,112.405,13.176,2.80,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00071911,3473497.55,5448415.42,10488,0.00
533,4,5.50,5.00,0.00,0.00,26982.0,110.03,0.0400,2.303,112.333,13.176,2.64,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00085533,3473532.64,5448472.50,10488,0.00
405,4,5.50,5.00,0.00,0.00,26938.0,110.13,0.0400,2.158,112.288,13.176,2.86,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00106454,3473556.82,5448509.25,10488,0.00
532,4,5.50,5.00,0.00,0.00,26810.0,109.99,0.0357,2.205,112.195,13.176,2.91,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00054583,3473621.45,5448619.67,10488,0.00
404,4,5.50,5.00,0.00,0.00,26808.0,110.11,0.0357,2.079,112.189,13.176,2.92,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00064117,3473622.42,5448621.41,10488,0.00
531,4,5.50,5.00,0.00,0.00,26683.0,110.04,0.0357,2.090,112.130,13.176,2.46,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00044815,3473639.20,5448744.69,10488,0.00
403,4,5.50,5.00,0.00,0.00,26674.0,109.99,0.0357,2.125,112.115,13.176,2.66,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00068449,3473639.50,5448753.68,10488,0.00
530,4,5.50,5.00,0.00,0.00,26557.0,110.03,0.0357,2.023,112.053,13.176,2.25,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00050936,3473639.60,5448870.66,10488,0.00
402,4,5.50,5.00,0.00,0.00,26522.0,110.03,0.0357,1.999,112.029,13.176,2.44,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00060432,3473638.18,5448905.63,10488,0.00
401,4,5.50,5.00,0.00,0.00,26392.0,109.89,0.0357,2.061,111.951,13.176,2.68,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00059282,3473634.67,5449035.56,10488,0.00
529,4,5.50,5.00,0.00,0.00,26391.0,109.93,0.0357,2.023,111.953,13.176,2.46,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00054532,3473634.49,5449036.54,10488,0.00
400,4,5.50,5.00,0.00,0.00,26245.0,109.76,0.0357,2.100,111.860,13.176,2.67,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00067197,3473595.67,5449177.17,10488,0.00
528,4,5.50,5.00,0.00,0.00,26225.0,109.87,0.0357,1.976,111.846,13.176,2.29,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00068300,3473591.75,5449196.78,10488,0.00
399,4,5.50,5.00,0.00,0.00,26131.0,109.89,0.0357,1.886,111.776,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00074158,3473590.20,5449290.60,10488,0.00
3398,4,5.50,5.00,0.00,0.00,26070.0,109.58,0.0357,2.116,111.696,13.176,2.91,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00124250,3473571.69,5449346.34,10488,0.00
527,4,5.50,5.00,0.00,0.00,26069.0,109.43,0.0357,2.273,111.703,13.176,2.84,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00103128,3473571.02,5449347.09,10488,0.00
526,9,5.50,5.00,0.00,0.00,26068.0,109.43,0.0357,2.268,111.698,13.176,3.35,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00103110,3473570.35,5449347.83,10488,0.00
525,9,5.50,5.00,0.00,0.00,26064.0,109.43,0.0357,2.264,111.694,13.176,3.35,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00104036,3473567.69,5449350.81,10488,0.00
524,4,5.50,5.00,0.00,0.00,26063.0,109.43,0.0357,2.266,111.696,13.176,2.84,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00104563,3473567.02,5449351.56,10488,0.00
398,4,5.50,5.00,0.00,0.00,26062.0,109.58,0.0357,2.107,111.687,13.176,2.91,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00126641,3473566.35,5449352.30,10488,0.00
3397,4,5.50,5.00,0.00,0.00,25968.0,110.08,0.0300,1.495,111.575,13.176,2.81,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00102021,3473486.39,5449400.78,10488,0.00
523,4,5.50,5.00,0.00,0.00,25966.0,109.90,0.0300,1.686,111.586,13.176,3.06,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00067883,3473484.64,5449401.75,10488,0.00
522,9,5.50,5.00,0.00,0.00,25964.0,109.90,0.0300,1.684,111.584,13.176,3.20,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00070222,3473482.90,5449402.72,10488,0.00
521,9,5.50,5.00,0.00,0.00,25955.0,109.90,0.0300,1.677,111.577,13.176,3.20,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00071157,3473475.02,5449407.08,10488,0.00
520,4,5.50,5.00,0.00,0.00,25949.0,109.90,0.0286,1.674,111.574,13.176,3.06,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00063250,3473470.19,5449410.59,10488,0.00
397,4,5.50,5.00,0.00,0.00,25933.0,110.08,0.0286,1.466,111.546,13.176,2.81,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00099518,3473457.96,5449420.88,10488,0.00
9998,4,5.50,5.00,0.00,0.00,25918.0,109.60,0.0286,1.980,111.580,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008927,3473449.91,5449433.54,10488,0.00
9997,4,5.50,5.00,0.00,0.00,25903.0,109.60,0.0286,1.978,111.578,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008961,3473442.52,5449446.56,10488,0.00
9996,4,5.50,5.00,0.00,0.00,25885.0,109.59,0.0286,1.987,111.577,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008747,3473434.69,5449462.77,10488,0.00
9995,4,5.50,5.00,0.00,0.00,25883.0,109.59,0.0286,1.987,111.577,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008752,3473433.82,5449464.57,10488,0.00
9994,4,5.50,5.00,0.00,0.00,25881.0,109.59,0.0286,1.986,111.576,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008756,3473432.95,5449466.37,10488,0.00
9993,4,5.50,5.00,0.00,0.00,25868.0,109.59,0.0286,1.985,111.575,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008785,3473427.29,5449478.08,10488,0.00
9992,4,5.50,5.00,0.00,0.00,25853.0,109.59,0.0286,1.984,111.574,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008818,3473420.44,5449491.41,10488,0.00
9991,4,5.50,5.00,0.00,0.00,25835.0,109.58,0.0286,1.993,111.573,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008608,3473411.90,5449507.26,10488,0.00
9990,4,5.50,5.00,0.00,0.00,25833.0,109.58,0.0286,1.992,111.572,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008612,3473410.95,5449509.02,10488,0.00
9989,4,5.50,5.00,0.00,0.00,25831.0,109.58,0.0286,1.992,111.572,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008616,3473410.00,5449510.78,10488,0.00
9988,4,5.50,5.00,0.00,0.00,25818.0,109.57,0.0286,2.001,111.571,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008401,3473404.13,5449522.38,10488,0.00
9987,4,5.50,5.00,0.00,0.00,25803.0,109.57,0.0286,2.000,111.570,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008433,3473397.47,5449535.82,10488,0.00
9986,4,5.50,5.00,0.00,0.00,25785.0,109.56,0.0286,2.008,111.568,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008221,3473389.48,5449551.95,10488,0.00
9985,4,5.50,5.00,0.00,0.00,25783.0,109.56,0.0286,2.008,111.568,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008225,3473388.59,5449553.74,10488,0.00
9984,4,5.50,5.00,0.00,0.00,25781.0,109.56,0.0286,2.008,111.568,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008228,3473387.71,5449555.53,10488,0.00
9983,4,5.50,5.00,0.00,0.00,25768.0,109.56,0.0286,2.007,111.567,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008255,3473381.94,5449567.18,10488,0.00
9982,4,5.50,5.00,0.00,0.00,25753.0,109.56,0.0286,2.006,111.566,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008286,3473375.28,5449580.63,10488,0.00
9981,4,5.50,5.00,0.00,0.00,25735.0,109.55,0.0286,2.014,111.564,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008078,3473367.29,5449596.76,10488,0.00
9980,4,5.50,5.00,0.00,0.00,25733.0,109.55,0.0286,2.014,111.564,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008082,3473366.40,5449598.55,10488,0.00
9979,4,5.50,5.00,0.00,0.00,25731.0,109.55,0.0286,2.014,111.564,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008086,3473365.52,5449600.34,10488,0.00
9978,4,5.50,5.00,0.00,0.00,25718.0,109.54,0.0286,2.023,111.563,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00007875,3473359.61,5449611.92,10488,0.00
9977,4,5.50,5.00,0.00,0.00,25703.0,109.54,0.0286,2.022,111.562,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00007903,3473352.75,5449625.26,10488,0.00
9976,4,5.50,5.00,0.00,0.00,25685.0,109.53,0.0286,2.031,111.561,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00007708,3473345.01,5449641.51,10488,0.00
9975,4,5.50,5.00,0.00,0.00,25683.0,109.53,0.0286,2.030,111.560,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00007711,3473344.08,5449643.28,10488,0.00
